ID,Text
754,"Revised Indications for the Use of Palivizumab and Respiratory Syncytial Virus Immune Globulin Intravenous for the Prevention of Respiratory Syncytial Virus Infections Palivizumab and Respiratory Syncytial Virus Immune Globulin Intravenous (RSV-IGIV) are licensed by the Food and Drug Administration for use in preventing severe respiratory syncytial virus (RSV) infections in high-risk infants, children younger than 24 months with chronic lung disease (formerly called bronchopulmonary dysplasia), and certain preterm infants. This report summarizes the clinical trial information on which the guidance in the accompanying policy statement for administering RSV prophylaxis to certain children with a history of preterm birth, chronic lung disease, or congenital heart disease is based. On the basis of results of a recently completed clinical trial, palivizumab is appropriate for infants and young children with hemodynamically significant congenital heart disease. RSV-IGIV should not be used in children with hemodynamically significant heart disease. Palivizumab is preferred for most high-risk infants and children because of ease of intramuscular administration. Monthly administration of palivizumab during the RSV season results in a 45% to 55% decrease in the rate of hospitalization attributable to RSV. Because of the large number of infants born after 32 to 35 weeks' gestation and because of the high cost, immunoprophylaxis should be considered for this category of preterm infants only if 2 or more risk factors are present. (Meissner H.C.; Long S.S.)"
641,"Human respiratory syncytial virus and influenza seasonality patternsEarly findings from the WHO global respiratory syncytial virus surveillance Background: Human respiratory syncytial virus (RSV) causes illnesses among all age groups and presents a burden to healthcare services. To better understand the epidemiology and seasonality of RSV in different geographical areas, the World Health Organization (WHO) coordinated a pilot initiative to access the feasibility of establishing RSV surveillance using the existing Global Influenza Surveillance and Response System (GISRS) platform. Objectives: To describe and compare RSV and influenza seasonality in countries in the northern andsouthern temperate, and tropics during the period January 2017 to April 2019. Methods: Fourteen countries in six WHO regions participating in the GISRS were invited for the pilot. Hospitalized patients presenting with severe acute respiratory illness (SARI), SARI without fever and outpatients presenting with acute respiratory illness (ARI) were enrolled from January 2017 to April 2019. The expected minimum sample size was 20 samples per week, year-round, per country. Real-time RT-PCR was used to detect RSV and influenza viruses. Results were uploaded to the WHO FluMart platform. Results: Annual seasonality of RSV was observed in all countries, which overlapped to a large extent with the influenza activity. In countries, in temperate regions RSV peaked in the autumn/winter months. In Egypt, a subtropical country, RSV activity peaked in the cooler season. In the tropical regions, RSV peaked during the rainy seasons. Conclusion: Early findings from the WHO RSV surveillance pilot based on the GISRS suggest annual seasonal patterns for of RSV circulation that overlap with influenza. RSV surveillance needs to be continued for several more seasons to establish seasonality patterns to inform prevention and control strategies. (Chadha M.) National Institute of Virology, Indian Council of Medical Research, Pune, India. , (Hirve S., hirves@who.int; Jackson S.; Zhang W.) Global Influenza Programme, World Health Organization, Geneva, Switzerland. , (Bancej C.) Centre for Immunization and Respiratory Infections, Public Health Agency of Canada, Ottawa, Canada. , (Barr I.; Leung V.) Victorian Infectious Diseases Reference Laboratory, Peter Doherty Institute for Infection and Immunity, Melbourne, Australia. , (Baumeister E.) Departamento Virologia, INEI-ANLIS Carlos G Malbran, Buenos Aires, Argentina. , (Caetano B.) Institute Oswaldo Cruz/FIOCRUZ, Rio de Janerio, Brazil. , (Chittaganpitch M.) Department of Medical Sciences, Ministry of Public Health, Nonthaburi, Thailand. , (Darmaa B.) Virology Laboratory, National Center for Communicable Diseases, Ulan baatar, Mongolia. , (Ellis J.) Virus Reference Department, Public Health England, London, United Kingdom. , (Fasce R.) Sub-department of Viral Diseases, Instituto de Salud Publica de Chile, Santiago, Chile. , (Kadjo H.) Department of Epidemic Viruses, Institut Pasteur de Cote dIvoire, Abidjan, Cote d'Ivoire. , (Pisareva M.) Laboratory of Molecular Virology, Smorodintsev Research Institute of Influenza, St. Petersburg, Russian Federation. , (Moyes J.) Center for Respiratory Diseases and Meningitis, National Institute for Communicable Diseases, Johannesburg, South Africa. , (Naguib A.) Central Public Health Laboratory, Ministry of Health, Cairo, Egypt. , (Tivane A.) Laboratorio de Isolamento Viral, Instituto Nacional de Saude, Maputo, Mozambique. , (Barakat A.; Bhardwaj S.; Broor S.; Burmaa A.; Campbell H.; Coulibaly D.; Crawford N.; Fahim M.; Herring B.; Nair H.; Palekar R.; Pebody R.; Rajatonirina S.; Siqueira M.; Smith P.G.; Smorodintseva E.; Sotomayor V.; Treurnicht F.; Vaz M.; Venter M.; Wairagkar N.; Zambon M.)"
22,"Morbidity and mortality after RSV-associated hospitalizations among premature canadian infants Objective: To evaluate the impact of respiratory syncytial virus (RSV) infections on subsequent health care resource utilization in preterm infants. Study design: Analysis of data from 2415 preterm infants (32 to 35 weeks gestational age [GA]) hospitalized for proven or probable RSV and matched to 20,254 control infants. Results: Mean (SD) age at the index admission was 7.7 (5.5) months; 46% of the infants were male. Mean (SD) subsequent health services, excluding the index event, for the RSV cohort and control infants, respectively, were hospitalization, 2.96 (2.81) versus 1.28 (1.42); special care unit visits, 0.67 (1.70) versus 0.40 (0.33); respiratory therapy visits, 0:31 (0.70) versus 0.13 (0.37); physician consults, 3.61 (4.54) versus 0.89 (1.12); in-hospital procedures, 1.05 (4.02) versus 0.81 (1.51); outpatient visits, 18.4 (10.58) versus 7.54 (4.31); and mean (SD) inpatient days, 14.71 (18.69) versus 5.04 (7.09). All differences were statistically significant (P < .001). Diagnoses for the RSV and control cohorts were respiratory conditions (64% versus 13%), fever (2.7% versus 0.7%), anorexia (2.2% versus 0.6%), lack of normal physiological development (2.8% versus 1.1%; P < .05), overall deaths (8.1% versus 1.6%; P < .001), and sudden death (6.1% versus 0.3%; P < .001). Conclusions: RSV hospitalization in healthy premature infants is associated with a significant increase in subsequent health care resource utilization and mortality. Results support prophylaxis of premature infants against RSV hospitalization. (Sampalis J.S., jsampali@jssresearch.com) McGill University, University of Montreal, JSS Medical Research Inc., Montreal, Que., Canada. , (Sampalis J.S., jsampali@jssresearch.com) Division of Surgical Epidemiology, McGill University, 3465 Cote des Neiges, Montreal, Que. H3H IT7, Canada. , (Williams J.V.) Pediatric Infectious Diseases, Vanderbilt University Medical Center, Nashville, TN, United States."
228,"Respiratory syncytial virus immune globulin: Decisions and costs A decision analysis was used to evaluate the economic effectiveness of respiratory syncytial virus immune globulin (RSVIG) prophylaxis on selected pediatric populations at risk for developing RSV bronchiolitis or all respiratory illness-related hospitalizations. We compared costs, outcomes, and cost-effectiveness of administering RSVIG to no treatment in different pediatric populations, including those at risk of developing RSV-bronchiolitis and those at risk of developing any respiratory illness-related hospitalization. We observed that if only infants at high risk of severe RSV infections received treatment with RSVIG, a calculated cost saving of about $27,000 per hospitalization prevented were realized. If the Food and Drug Administration (FDA)-approved indications for RSVIG were followed, the cost to prevent one hospitalization due to RSV bronchiolitis would be over $53,000. If the aim, however, was to prevent all respiratory illness-related hospitalizations for this broader population, a much lower cost ($4,000) to prevent one hospitalization would result. In this situation, cost neutrality was possible, with a therapy cost of $2,843 compared to the actual average therapy cost of $4,444. Sensitivity analysis showed that the model was relatively insensitive to all variables, with the exceptions of costs related to RSVIG and intensive care unit (ICU) admissions. We conclude that RSVIG resulted in cost savings if therapy were reserved for the infants who are at highest risk for developing severe RSV infections. RSVIG is not cost-effective for preventing RSV bronchiolitis when used according to the FDA-approved indications. Education that emphasizes frequent hand-washing, avoidance of passive smoking, and lessening exposure to sick children remains the least expensive prevention tool.  2001 Wiley-Liss, Inc. (Ordonez C.L., claudia.ordonez@TCH.Harvard.edu) Department of Medicine, Children's Hospital, Boston, MA, United States. , (Ordonez C.L., claudia.ordonez@TCH.Harvard.edu) Harvard Medical School, Boston, MA, United States. , (Stulbarg M.; Grundland H.; Liu J.T.; Boushey H.A.) Cardiovascular Research Institute, University of California at San Francisco, San Francisco, CA, United States. , (Stulbarg M.; Boushey H.A.) Department of Medicine, Allergy, and Immunology, University of California at San Francisco, San Francisco, CA, United States. , (Ordonez C.L., claudia.ordonez@TCH.Harvard.edu) Division of Respiratory Diseases, Children's Hospital, 300 Longwood Ave., Boston, MA 02115, United States."
879,"Respiratory Syncytial Virus in Older Adults: A Hidden Annual Epidemic Respiratory syncytial virus (RSV) is a common cause of medically significant respiratory tract illnesses in adults 65 years and older. The clinical presentation of RSV is largely indistinguishable from other respiratory infections including influenza, limiting awareness of its burden and impact among health care professionals and the public. Although no specific treatment in adults or licensed vaccine to prevent the disease is currently available, several promising candidate vaccines and treatments are on the horizon. Recognizing and defining the impact of RSV in older adults is important to evaluate the impact of these new prevention and treatment options. Public health and health care professionals need to be aware about RSV so they can advise the general public and older patients about the importance of prevention. (Talbot H.K., keipp.talbot@vanderbilt.edu; Schaffner W.) Vanderbilt University School of Medicine, Division of Infectious Diseases, A2200 MCN, 1161 21st Ave S, Nashville, TN, United States. , (Belongia E.A.) Marshfield Clinic Research Foundation, Marshfield, WI, United States. , (Walsh E.E.) University of Rochester Medical Center, Rochester, NY, United States."
539,"Evaluation of the safety, tolerability and pharmacokinetics of ALN-RSV01, a novel RNAi antiviral therapeutic directed against respiratory syncytial virus (RSV) Small interfering RNAs (siRNAs) work through RNA interference (RNAi), the natural RNA inhibitory pathway, to down-regulate protein production by inhibiting targeted mRNA in a sequence-specific manner. ALN-RSV01 is an siRNA directed against the mRNA encoding the N-protein of respiratory syncytial virus (RSV) that exhibits specific in vitro and in vivo anti-RSV activity. The results of two safety and tolerability studies with ALN-RSV01 involving 101 healthy adults (65 active, 36 placebo, single- and multiple dose, observer-blind, randomized dose-escalation) are described. Intranasal administration of ALN-RSV01 was well tolerated over a dose range up through 150 mg as a single dose and for five daily doses. Adverse events were similar in frequency and severity to placebo (normal saline) and were transient, mild to moderate, with no dose-dependent trend. The frequency or severity of adverse events did not increase with increasing ALN-RSV01 exposure. All subjects completed all treatments and assessments with no early withdrawals or serious adverse events. Physical examinations, vital signs, ECGs and laboratory tests were normal. Systemic bioavailability of ALN-RSV01 was minimal. ALN-RSV01 appears safe and well tolerated when delivered intranasally and is a promising therapeutic candidate for further clinical development.  2007 Elsevier B.V. All rights reserved. (DeVincenzo J., jdevincenzo@utmem.edu) Departments of Pediatrics and Molecular Sciences, University of Tennessee Health Science Center, 50 North Dunlap, Memphis, TN 38103, United States. , (Cehelsky J.E.; Alvarez R.; Elbashir S.; Harborth J.; Toudjarska I.; Nechev L.; Murugaiah V.; Vaishnaw A.K.; Meyers R.) Alnylam Pharmaceuticals, Inc., 300 Third Street, Cambridge, MA 02142, United States. , (Vliet A.V.) PRA International, Stationsweg 163, 9471 GP Zuidlaren, Netherlands."
563,"Seasonal Variation of Maternally Derived Respiratory Syncytial Virus Antibodies and Association with Infant Hospitalizations for Respiratory Syncytial Virus This study used 459 prospectively sampled cord blood samples to examine the association between maternally derived respiratory syncytial virus (RSV)-neutralizing antibodies and the RSV hospitalization season in Denmark. We found a clear temporal association and suggest that RSV-neutralizing antibody level plays a role in the RSV seasonal pattern.  2009 Mosby, Inc. All rights reserved. (Stensballe L.G., k.LGN@ssi.dk; Ravn H.; Aaby P.) Bandim Health Project, Statens Serum Institut, Copenhagen, Denmark. , (Kristensen K.) Paediatric Clinic, Rigshospitalet, Copenhagen, Denmark. , (Stensballe L.G., k.LGN@ssi.dk; Ravn H.; Aaby P.) Bandim Health Project, Bissau, Guinea-Bissau. , (Meakins T.; Simoes E.A.F.) Department of Pediatrics, University of Colorado School at Denver, Health Sciences Center, Denver, CO, United States."
107,"Modelling estimates of age-specific influenza-related hospitalisation and mortality in the United Kingdom BACKGROUND: Influenza is rarely confirmed with laboratory testing and accurate assessment of the overall burden of influenza is difficult. We used statistical modelling methods to generate updated, granular estimates of the number/rate of influenza-attributable hospitalisations and deaths in the United Kingdom. Such data are needed on a continuing basis to inform on cost-benefit analyses of treatment interventions, including vaccination.METHODS: Weekly age specific data on hospital admissions (1997-2009) and on deaths (1997-2009) were obtained from national databases. Virology reports (1996-2009) of influenza and respiratory syncytial virus detections were provided by Public Health England. We used an expanded set of ICD-codes to estimate the burden of illness attributable to influenza which we refer to as 'respiratory disease broadly defined'. These codes were chosen to optimise the balance between sensitivity and specificity. A multiple linear regression model controlled for respiratory syncytial virus circulation, with stratification by age and the presence of comorbid risk status (conditions associated with severe influenza outcomes).RESULTS: In the United Kingdom there were 28,516 hospitalisations and 7163 deaths estimated to be attributable to influenza respiratory disease in a mean season, with marked variability between seasons. The highest incidence rates of influenza-attributable hospitalisations and deaths were observed in adults aged 75+ years (252/100,000 and 131/100,000 population, respectively). Influenza B hospitalisations were highest among 5-17 year olds (12/100,000 population). Of all estimated influenza respiratory deaths in 75+ year olds, 50 % occurred out of hospital, and 25 % in 50-64 year olds. Rates of hospitalisations and death due to influenza-attributable respiratory disease were increased in adults identified as at-risk.CONCLUSIONS: Our study points to a substantial but highly variable seasonal influenza burden in all age groups, particularly affecting 75+ year olds. Effective influenza prevention or early intervention with anti-viral treatment in this age group may substantially impact the disease burden and associated healthcare costs. The high burden of influenza B hospitalisation among 5-17 year olds supports current United Kingdom vaccine policy to extend quadrivalent seasonal influenza vaccination to this age group.TRIAL REGISTRATION: ClinicalTrial.gov, NCT01520935. (Matias G., Goncalo.X.Matias@gsk.com; Haguinet F.) GSK Vaccines, Avenue Fleming 20, Parc de la Noire Epine, Wavre, Belgium, (Taylor R.J.; Schuck-Paim C.; Lustig R.L.) Sage Analytica, 4915 St. Elmo Avenue, Suite 205, Bethesda, MD, 20814, USA, (Fleming D.M.) Independent Consultant, 9 Dowles Close, Birmingham, B29 4LE, UK"
529,First Nonprescription COVID-19 Test That Also Detects Flu and RSV  (Abstract is not available)  (Larkin H.D.)
50,"Human metapneumovirus infection is associated with severe respiratory disease in preschool children with history of prematurity Background Human metapneumovirus (HMPV) is a recently discovered respiratory pathogen of the family Paramyxoviridae, the same family as that of respiratory syncytial virus (RSV). Premature children are at high risk of severe RSV infections, however, it is unclear whether HMPV infection is more severe in hospitalized children with a history of severe prematurity. Methods We conducted a retrospective analysis of the clinical respiratory presentation of all polymerase chain reaction-confirmed HMPV infections in preschool-age children (5 years) with and without history of severe prematurity (<32 weeks gestation). Respiratory distress scores were developed to examine the clinical severity of HMPV infections. Demographic and clinical variables were obtained from reviewing electronic medical records. Results A total of 571 preschool children were identified using polymerase chain reaction-confirmed viral respiratory tract infection during the study period. HMPV was identified as a causative organism in 63 cases (11%). Fifty-eight (n = 58) preschool-age children with HMPV infection were included in this study after excluding those with significant comorbidities. Our data demonstrated that 32.7% of children admitted with HMPV had a history of severe prematurity. Preschool children with a history of prematurity had more severe HMPV disease as illustrated by longer hospitalizations, new or increased need for supplemental O(2), and higher severity scores independently of age, ethnicity, and history of asthma. Conclusion Our study suggests that HMPV infection causes significant disease burden among preschool children with a history of prematurity leading to severe respiratory infections and increasing health care resource utilization due to prolonged hospitalizations. (Pancham K.; Sami I.; Perez G.F.; Huseni S.; Rose M.C.; Nino G., gnino@childrensnational.org) Division of Pulmonary and Sleep Medicine, Children's National Medical Center, Center for Genetic Medicine Research, 111 Michigan Avenue, NW, Washington, DC, United States. , (Kurdi B.; Rose M.C.; Nino G., gnino@childrensnational.org) Department of Pediatrics, George Washington University School of Medicine and Health Sciences, Washington, DC, United States. , (Rose M.C.; Nino G., gnino@childrensnational.org) Department of Integrative Systems Biology, Center for Genetic Medicine Research, George Washington University, Washington, DC, United States. , (Rose M.C.; Nino G., gnino@childrensnational.org) Center for Genetic Research Medicine, Children's National Medical Center, Washington, DC, United States. , (Rodriguez-Martinez C.E.) Department of Pediatrics, School of Medicine, Universidad Nacional de Colombia, Bogota, Colombia. , (Rodriguez-Martinez C.E.) Department of Pediatric Pulmonology and Pediatric Critical Care Medicine, School of Medicine, Universidad El Bosque, Bogota, Colombia. , (Rodriguez-Martinez C.E.) Research Unit, Military Hospital of Colombia, Bogota, Colombia."
27,"Economic and Clinical Outcomes of Pediatric Patients Under Two With Respiratory Syncytial Virus Infection in Thailand: A Real-world Retrospective Cohort Study Background: Respiratory syncytial virus (RSV) is a common cause of acute respiratory tract infection in children, including in Thailand. We conducted this study to evaluate the economic and clinical outcomes of patients <2 years old with RSV infection at a tertiary teaching hospital in Thailand. Methods: This was a retrospective cohort study during 2014-2021. To be eligible, patients had to report at least 1 positive RSV test and were <2 years old. Descriptive statistics were used to describe baseline characteristics, healthcare resource utilization, direct medical costs (1 US dollars [USD] = 31.98 Thai Baht) and clinical outcomes. Results: Among 1370 RSV-positive patients, 49.9% of the patients (n = 683) were hospitalized at or within 3 days of RSV diagnosis with a median length of stay of 6 days (interquartile range [IQR]: 4-9 days), 38.8% were diagnosed with RSV-related respiratory complications (n = 532) and 1.5% died during the hospitalization episode (n = 20). A total of 22.5% of hospitalized patients (n = 154) received critical care during the hospitalization episode. The median cost of each RSV episode was USD539 (IQR: USD167-USD2106) and was higher among hospitalized patients (median: USD2112; IQR: USD1379-USD3182) compared with nonhospitalized patients (median: USD167; IQR: USD112-USD276). Conclusions: RSV infection represents a potentially important contributor to healthcare resource use and medical costs among children <2 years old in Thailand. Coupled with epidemiologic data, findings from our study will be useful to illustrate the overall economic burden associated with RSV infection among children in Thailand. (Tan C.J., chiajie.tan@utah.edu; Patikorn C., chanthawat.patikorn@pharm.utah.edu; Chaiyakunapruk N., Nathorn.Chaiyakunapruk@utah.edu) Department of Pharmacotherapy, University of Utah College of Pharmacy, Salt Lake City, UT, United States. , (Patikorn C., chanthawat.patikorn@pharm.utah.edu) Department of Social and Administrative Pharmacy, Faculty of Pharmaceutical Sciences, Chulalongkorn University, Bangkok, Thailand. , (Techasaensiri C., chonnamet.tec@mahidol.ac.th) Department of Pediatrics, Faculty of Medicine Ramathibodi Hospital, Mahidol University, Bangkok, Thailand. , (Pattanaprateep O., oraluck.pat@mahidol.ac.th) Department of Clinical Epidemiology and Biostatistics, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Bangkok, Thailand. , (Chaiyakunapruk N., Nathorn.Chaiyakunapruk@utah.edu) Ideas Center, Veterans Affairs Salt Lake City Healthcare System, Salt Lake City, UT, United States."
389,"Premature infants with respiratory syncytial virus (RSV): The need for both maternal and pediatric RSV prevention strategies  (Abstract is not available)  (Nicholson E.G.; Piedra P.A., ppiedra@bcm.edu) Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, United States. , (Nicholson E.G.; Piedra P.A., ppiedra@bcm.edu) Department of Pediatrics, Baylor College of Medicine, Houston, TX, United States."
576,"Respiratory Syncytial Virus-Associated Mortality among Young Infants in Karachi, Pakistan: A Prospective Postmortem Surveillance Study Background: Respiratory syncytial virus (RSV) is an important cause of infant morbidity and mortality and a potential target for maternal immunization strategies. However, data on the role of RSV in young infant deaths in developing countries are limited. Methods: We conducted a community-based mortality surveillance from August 2018-March 2020 for infants 6 months in Karachi, Pakistan. We tested (reverse transcription-polymerase chain reaction) nasopharyngeal swabs from deceased infants for presence of RSV. We performed verbal autopsies and calculated odds of RSV-associated mortality with 95% CIs and used multivariable logistic regression to evaluate associations. Results: We collected 490 nasopharyngeal specimens from 1280 eligible infant deaths. There were 377/490 (76.9%) live births and 14/377 (3.7%; 95% CI: 1.8-5.6) were RSV positive. Most deaths occurred in neonates (254/377; 67.4%), males (226/377; 59.9%), and respiratory illnesses (206/377; 54.6%). Postneonatal age (10/14, 71.4%; OR: 5.5; 95% CI: 1.7-18.0), respiratory symptoms (12/14, 85.7%; OR: 5.2; 1.2-23.7), and high RSV season (9/14, 64.3%; OR: 4.4; 1.4-13.3) were associated with RSV mortality. In multivariable logistic regression analysis, respiratory symptoms (OR: 6.6; 95% CI: 1.3-32.5), RSV seasonality (6.1; 1.8-20.4), and age (9.2; 2.6-33.1) were significant predictors of RSV-associated mortality. Conclusions: RSV has a significant mortality burden in early infancy in Karachi, Pakistan. Age, RSV seasonality, and respiratory symptoms were significant predictors of RSV-associated mortality. Our findings have implications for clinical management of young infants with cold-like symptoms, policy development, and research regarding maternal immunization against RSV during pregnancy, in resource-constrained, low-income, and vaccine-hesitant populations. (Kazi A.M.; Mughis W.; Ahsan N.; Jamal S.; Khan A.) Department of Pediatrics, The Aga Khan University, Karachi, Pakistan. , (Aguolu O.G.; Qureshi H.M.; Yildirim I.; Omer S.B., saad.omer@yale.edu) Yale Institute for Global Health, Yale University, New Haven, CT, United States. , (Aguolu O.G.; Malik F.A.; Omer S.B., saad.omer@yale.edu) Section of Infectious Diseases, Department of Medicine, Yale School of Medicine, Yale University, New Haven, CT, United States. , (Yildirim I.) Section of Infectious Diseases and Global Health, Department of Pediatrics, Yale School of Medicine, Yale University, New Haven, CT, United States. , (Omer S.B., saad.omer@yale.edu) Department of Epidemiology of Microbial Diseases, Yale School of Public Health, Yale University, New Haven, CT, United States. , (Omer S.B., saad.omer@yale.edu) Yale School of Nursing, Yale University, New Haven, CT, United States."
326,"Epidemiological aspects of respiratory syncytial virus (RSV) infections in Italy: A national survey Respiratory syncytial virus (RSV) is a major cause of respiratory infections such as bronchiolitis and pneumonia in babies and children, producing serious infections and short- to medium-term complications. We conducted a survey, using a questionnaire, to determine the opinions of paediatricians on the geographical and seasonal distribution, and the clinical impact of RSV in Italy. Of the 344 paediatricians who responded, 66% had admitted children affected by RSV into their department, and 38% of these had admitted more than 10 cases during the preceding year. According to those interviewed, newborn babies of lowest gestational age were most often affected. The children considered to be at highest risk of severe infection were those with bronchodysplasia, immunodeficiencies or congenital heart disease; most admissions (87%) were attributed to bronchiolitis. In southern Italy and the islands RSV appeared later and persisted later into the year than in central and northern Italy. Most paediatricians (79%) considered the available treatments for serious RSV ineffective but only half were aware of the possibility of immunoprophylaxis against RSV. (Alvaro G.) Medical Department, Abbott S.p.a., Campoverde (LT), Italy. , (Zuccotti G.V.) Paediatric Clinic, San Paolo Hospital, University of Milan, Italy. , (Alvaro G.) Medical Department, Abbott S.p.a., 04010 Campoverde (LT), Italy."
963,"Unexpected infection spikes in a model of respiratory syncytial virus vaccination Respiratory Syncytial Virus (RSV) is an acute respiratory infection that infects millions of children and infants worldwide. Recent research has shown promise for the development of a vaccine, with a range of vaccine types now in clinical trials or preclinical development. We extend an existing mathematical model with seasonal transmission to include vaccination. We model vaccination both as a continuous process, applying the vaccine during pregnancy, and as a discrete one, using impulsive differential equations, applying pulse vaccination. We develop conditions for the stability of the disease-free equilibrium and show that this equilibrium can be destabilised under certain extreme conditions, even with 100% coverage using an (unrealistic) vaccine. Using impulsive differential equations and introducing a new quantity, the impulsive reproduction number, we showed that eradication could be acheived with 75% coverage, while 50% coverage resulted in low-level oscillations. A vaccine that targets RSV infection has the potential to significantly reduce the overall prevalence of the disease, but appropriate coverage is critical. (Smith R.J., rsmith43@uottawa.ca) Department of Mathematics and Faculty of Medicine, The University of Ottawa, 585 King Edward Ave, Ottawa, ON, Canada. , (Hogan A.B., a.hogan@imperial.ac.uk) Department of Infectious Disease Epidemiology, Imperial College London, St Marys Campus, London, United Kingdom. , (Hogan A.B., a.hogan@imperial.ac.uk; Mercer G.N., veganaxos@gmail.com) Research School of Population Health, The Australian National University, Canberra, Australia."
144,"Over-The-Counter Hearing Aids: Trends in Information-Seeking Behavior Recent Food and Drug Administration approval of over-the-counter (OTC) hearing aids has changed the policy landscape surrounding hearing-assistive technology. Our objective was to characterize trends in information-seeking behavior in the era of OTC hearing aids. Using Google Trends, we extracted the relative search volume (RSV) for hearing health-related topics. The mean RSV in the 2 weeks preceding and following enactment of the FDA's OTC hearing aid ruling were compared using a paired samples t-test. RSV for hearing-related queries increased by 212.5% on the date of FDA approval. There was a 25.6% (p =.02) increase in mean RSV for hearing aids before and after the FDA ruling. The most popular searches focused on specific device brands and cost. States with more rural residents represented the highest proportion of queries. Understanding these trends is critical to ensure appropriate patient counseling and improve access to hearing assistive technology. (Panth N., neelima.panth@gmail.com; Shah R.; Judson B.; Schwartz N.) Yale University School of Medicine, New Haven, CT, United States. , (Panth N., neelima.panth@gmail.com; Judson B.; Schwartz N.) Division of Otolaryngology-Head and Neck Surgery, Department of Surgery, Yale University School of Medicine, New Haven, CT, United States."
377,"Novel respiratory syncytial virus (RSV) genotype ON1 predominates in germany during winter season 2012-13 Respiratory syncytial virus (RSV) is the leading cause of hospitalization especially in young children with respiratory tract infections (RTI). Patterns of circulating RSV genotypes can provide a better understanding of the molecular epidemiology of RSV infection. We retrospectively analyzed the genetic diversity of RSV infection in hospitalized children with acute RTI admitted to University Hospital Heidelberg/Germany between October 2012 and April 2013. Nasopharyngeal aspirates (NPA) were routinely obtained in 240 children younger than 2 years of age who presented with clinical symptoms of upper or lower RTI. We analyzed NPAs via PCR and sequence analysis of the second variable region of the RSV G gene coding for the attachment glycoprotein. We obtained medical records reviewing routine clinical data. RSV was detected in 134/240 children. In RSV-positive patients the most common diagnosis was bronchitis/bronchiolitis (75.4%). The mean duration of hospitalization was longer in RSV-positive compared to RSV-negative patients (3.5 vs. 5.1 days; p<0.01). RSV-A was detected in 82.1%, RSV-B in 17.9% of all samples. Phylogenetic analysis of 112 isolates revealed that the majority of RSV-A strains (65%) belonged to the novel ON1 genotype containing a 72-nucleotide duplication. However, genotype ON1 was not associated with a more severe course of illness when taking basic clinical/laboratory parameters into account. Molecular characterization of RSV confirms the co-circulation of multiple genotypes of subtype RSV-A and RSV-B. The duplication in the G gene of genotype ON1 might have an effect on the rapid spread of this emerging RSV strain. (Tabatabai J.; Schnitzler P., Paul_Schnitzler@med.uni-heidelberg.de) Department of Infectious Diseases, Virology, University of Heidelberg, Heidelberg, Germany. , (Tabatabai J.) London School of Hygiene and Tropical Medicine, London, United Kingdom. , (Prifert C.) Institute of Virology and Immunobiology, University of Wurzburg, Wurzburg, Germany. , (Pfeil J.; Grulich-Henn J.) Department of Pediatrics, University of Heidelberg, Heidelberg, Germany. , (Pfeil J.) German Centre for Infectious Diseases (DZIF), Heidelberg, Germany."
427,"Burden of Respiratory Syncytial Virus Hospitalizations in Canada Objective. To examine the socioeconomic burden of respiratory syncytial virus (RSV) disease for Canadian infants hospitalized for the condition. Data and Methods. The descriptive study used data collected in Alberta, Canada, during 2 consecutive RSV seasons. Infants (<1 year of age) were included if they had not received palivizumab and were hospitalized with a confirmed diagnosis of RSV. Hospitalization resource use and parental time burden, out-of-pocket costs, lost work productivity, and stress and anxiety were assessed. Results. 13.4% of all infants (n = 67) had intensive care unit (ICU) admission, and average ICU stay for these infants was 6.5 days. Families had average out-of-pocket expenses of 736.69 Canadian dollars (CAD $), and the average time both parents spent in hospital was nearly 7 days (164.0 hours). For working parents (n = 43), average absenteeism was 49% and overall work impairment was 77.8%. Parents also exhibited significant parental stress (3.6 on the Parental Stressor Scale: 43.9 state anxiety and 36.9 trait anxiety scores). Conclusions. Results indicate a high burden associated with the hospitalization of an infant due to RSV disease in terms of resource use, time, productivity, costs, and stress, even among a population of infants not considered to be at risk for the condition. (Mitchell I., imitche@ucalgary.ca) Alberta Children's Hospital, 2888 Shaganappi Trail NW, Calgary, AB, Canada. , (Defoy I., isabelle.defoy@abbvie.com) AbbVie Corporation, 8401 Trans-Canada Highway, Saint-Laurent, QC, Canada. , (Grubb E., elizabeth.grubb@abbvie.com) AbbVie, Inc., 1 N. Waukegan Road, North Chicago, IL, United States."
